Ano;Mês;Código do Regulado - ANP;Agente Regulado;Região da Coleta;UF da Coleta;Volume Coletado(L)
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;SE;ES;36332
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;SE;MG;221450
2021;8;3059723874;LUBRIFICANTES FENIX LTDA;SE;SP;1237557
2021;8;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;CO;MS;500
2021;8;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;S ;PR;500
2021;8;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;SP;36080
2021;8;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;AM;983100
2021;8;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;PA;20608
2021;8;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;RR;39950
2021;8;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;CO;MS;25780
2021;8;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;PR;310405
2021;8;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;RS;1094630
2021;8;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;SC;806050
2021;8;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SE;SP;750
2021;8;4008874903;A.S. SOUZA TRANSPORTES LTDA;S ;RS;86870
2021;8;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MS;19895
2021;8;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MT;14000
2021;8;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;PR;410655
2021;8;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;RS;446726
2021;8;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;SC;1022635
2021;8;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;MG;15988
2021;8;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;RJ;594430
2021;8;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;SP;295616
2021;9;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CO;DF;90033
2021;9;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;N ;PA;952
2021;9;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;CE;211052
2021;9;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;PR;1037702
2021;9;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;SP;1509173
2021;9;3002581865;WJ LUBRIFICANTES LTDA - EPP;CO;MS;63765
2021;9;3002581865;WJ LUBRIFICANTES LTDA - EPP;NE;AL;3870
2021;9;3002581865;WJ LUBRIFICANTES LTDA - EPP;NE;BA;130
2021;9;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;PR;41797
2021;9;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;RS;1500
2021;9;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;MG;3160
2021;9;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;SP;222012
2021;9;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;PR;23910
2021;9;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;RS;61540
2021;9;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;SC;250
2021;9;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;MG;64665
2021;9;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;SP;474218
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;CO;MT;790150
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AC;33380
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AM;801370
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;PA;142720
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RO;490450
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RR;297620
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;CE;197490
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;MA;564190
2021;9;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;PI;75950
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;AL;2500
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;BA;82112
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;PB;3520
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;PE;178207
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;PI;5490
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;RN;5955
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;SE;2700
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;S ;PR;61745
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;S ;RS;200
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;SE;ES;12950
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;SE;MG;10375
2021;9;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;SE;SP;204945
2021;9;3008310300;T.R.O. TRATAMENTO E RECICLAGEM DE OLEOS, INDUSTRIA E COMERCIO LTDA;SE;SP;800
2021;9;3009166714;SUDOESTE LUBRIFICANTES EIRELI ME;CO;GO;17610
2021;9;3009166714;SUDOESTE LUBRIFICANTES EIRELI ME;SE;MG;250
2021;9;3016800048;R. A. LUQUEIS LUBRIFICANTES EIRELI;SE;SP;92450
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;DF;58340
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;GO;259722
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MS;63387
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MT;117110
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;PA;293430
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;TO;12800
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;BA;210921
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;CE;46650
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;MA;50700
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PB;56810
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PE;68510
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PI;3400
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;RN;74600
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;SE;68780
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;PR;85153
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;SC;2070
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;ES;181832
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;MG;1464485
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;RJ;525130
2021;9;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;SP;339425
2021;9;3017813592;LUCAS DIEGO BINATTI;CO;MS;18720
2021;9;3017813592;LUCAS DIEGO BINATTI;S ;PR;46480
2021;9;3017813592;LUCAS DIEGO BINATTI;SE;MG;159120
2021;9;3017813592;LUCAS DIEGO BINATTI;SE;RJ;2280
2021;9;3017813592;LUCAS DIEGO BINATTI;SE;SP;826639
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;GO;287239
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MS;3280
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MT;80525
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;N ;TO;5370
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;AL;103399
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;CE;180690
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;MA;75000
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PB;1500
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PE;1200
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;RN;1000
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;PR;380492
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;RS;156831
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;SC;51300
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;ES;450
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;MG;373299
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;RJ;346140
2021;9;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;SP;1813232
2021;9;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;GO;16550
2021;9;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;MS;5410
2021;9;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;MT;60230
2021;9;3027540339;EVOLUC LUBRIFICANTES LTDA;NE;BA;1900
2021;9;3027540339;EVOLUC LUBRIFICANTES LTDA;S ;SC;1000
2021;9;3027540339;EVOLUC LUBRIFICANTES LTDA;SE;MG;61600
2021;9;3027540339;EVOLUC LUBRIFICANTES LTDA;SE;SP;580930
2021;9;3028726412;TASA LUBRIFICANTES LTDA;CO;DF;149965
2021;9;3028726412;TASA LUBRIFICANTES LTDA;CO;GO;404385
2021;9;3028726412;TASA LUBRIFICANTES LTDA;CO;MS;75210
2021;9;3028726412;TASA LUBRIFICANTES LTDA;CO;MT;32665
2021;9;3028726412;TASA LUBRIFICANTES LTDA;N ;AM;54000
2021;9;3028726412;TASA LUBRIFICANTES LTDA;N ;TO;35060
2021;9;3028726412;TASA LUBRIFICANTES LTDA;NE;AL;96670
2021;9;3028726412;TASA LUBRIFICANTES LTDA;NE;BA;380475
2021;9;3028726412;TASA LUBRIFICANTES LTDA;NE;CE;12770
2021;9;3028726412;TASA LUBRIFICANTES LTDA;NE;MA;40790
2021;9;3028726412;TASA LUBRIFICANTES LTDA;NE;PB;5430
2021;9;3028726412;TASA LUBRIFICANTES LTDA;NE;PE;395640
2021;9;3028726412;TASA LUBRIFICANTES LTDA;NE;PI;6170
2021;9;3028726412;TASA LUBRIFICANTES LTDA;NE;RN;114180
2021;9;3028726412;TASA LUBRIFICANTES LTDA;NE;SE;27950
2021;9;3028726412;TASA LUBRIFICANTES LTDA;S ;PR;158920
2021;9;3028726412;TASA LUBRIFICANTES LTDA;S ;RS;820
2021;9;3028726412;TASA LUBRIFICANTES LTDA;SE;ES;124880
2021;9;3028726412;TASA LUBRIFICANTES LTDA;SE;MG;546530
2021;9;3028726412;TASA LUBRIFICANTES LTDA;SE;RJ;711660
2021;9;3028726412;TASA LUBRIFICANTES LTDA;SE;SP;979070
2021;9;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;ES;46874
2021;9;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;MG;1110
2021;9;3030676217;BIOPETRO PRESTAÇÃO DESERVIÇOS AMBIENTAIS LTDA ME.;SE;RJ;1630
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;DF;125068
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;GO;587806
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MS;634975
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MT;1116771
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AC;20125
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AM;40166
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AP;29950
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;PA;457370
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;RO;94314
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;TO;115370
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;AL;73220
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;BA;884003
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;CE;351430
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;MA;333187
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PB;167314
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PE;309242
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PI;156190
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;RN;174455
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;SE;125094
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;PR;1548897
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;RS;875777
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;SC;702116
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;ES;352630
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;MG;1702206
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;RJ;1008334
2021;9;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;SP;3869355
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;GO;2510
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;AL;184410
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;BA;168567
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;CE;164840
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;MA;300
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PB;54797
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PE;272304
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PI;21250
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;RN;71935
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;SE;38790
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;PR;279343
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;RS;196934
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;SC;14850
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;ES;82690
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;MG;109751
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;RJ;8770
2021;9;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;SP;525943
2021;9;3050045897;BRAZÃO LUBRIFICANTES LTDA;S ;PR;26040
2021;9;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;MG;23300
2021;9;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;RJ;38250
2021;9;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;SP;346655
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;CO;DF;70461
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;CO;GO;151968
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;CO;MS;55619
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;CO;MT;30847
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;N ;PA;49233
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;NE;AL;71430
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;NE;BA;144356
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;NE;CE;91945
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;S ;PR;44640
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;S ;RS;35620
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;S ;SC;150624
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;SE;ES;71272
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;SE;MG;373577
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;SE;RJ;144220
2021;9;3059723874;LUBRIFICANTES FENIX LTDA;SE;SP;1442680
2021;9;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;CO;MS;500
2021;9;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;S ;PR;500
2021;9;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;SP;54409
2021;9;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;AM;936419
2021;9;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;PA;180
2021;9;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;RR;25835
2021;9;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;CO;MS;12990
2021;9;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;NE;CE;200
2021;9;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;PR;441815
2021;9;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;RS;1048523
2021;9;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;S ;SC;651800
2021;9;3092678432;INDÚSTRIA PETROQUIMICA DO SUL LTDA;SE;SP;1160
2021;9;4008874903;A.S. SOUZA TRANSPORTES LTDA;S ;RS;70910
2021;9;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MS;31400
2021;9;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MT;10765
2021;9;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;PR;771018
2021;9;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;RS;354091
2021;9;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;SC;1001897
2021;9;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;MG;25490
2021;9;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;RJ;460910
2021;9;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;SP;298797
2021;10;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CO;DF;90000
2021;10;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;N ;PA;83
2021;10;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;CE;222175
2021;10;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;PR;559833
2021;10;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;SP;1523943
2021;10;3002581865;WJ LUBRIFICANTES LTDA - EPP;CO;MS;49580
2021;10;3002581865;WJ LUBRIFICANTES LTDA - EPP;NE;AL;3030
2021;10;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;PR;19821
2021;10;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;MG;1790
2021;10;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;SP;163962
2021;10;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;PR;99618
2021;10;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;RS;97662
2021;10;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;SC;200
2021;10;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;MG;39564
2021;10;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;SP;271772
2021;10;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;CO;MT;702140
2021;10;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AM;833400
2021;10;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RO;481420
2021;10;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RR;341840
2021;10;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;CE;169440
2021;10;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;MA;660140
2021;10;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;PI;86290
2021;10;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;AL;5210
2021;10;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;BA;49841
2021;10;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;PB;9325
2021;10;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;PE;204983
2021;10;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;PI;200
2021;10;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;NE;RN;6700
2021;10;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;S ;PR;38399
2021;10;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;S ;RS;280
2021;10;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;SE;ES;12500
2021;10;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;SE;MG;10500
2021;10;3007769414;ECOLUC LUBRIFICANTES LTDA. - EPP;SE;SP;199810
2021;10;3008310300;T.R.O. TRATAMENTO E RECICLAGEM DE OLEOS, INDUSTRIA E COMERCIO LTDA;SE;SP;2000
2021;10;3009166714;SUDOESTE LUBRIFICANTES EIRELI ME;CO;GO;24720
2021;10;3009166714;SUDOESTE LUBRIFICANTES EIRELI ME;SE;MG;300
2021;10;3016800048;R. A. LUQUEIS LUBRIFICANTES EIRELI;SE;SP;91080
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;DF;61240
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;GO;256879
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MS;80340
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MT;70599
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;PA;179549
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;TO;29950
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;BA;273200
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;CE;33090
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;MA;58100
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PB;59640
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PE;149370
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PI;11080
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;RN;54720
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;SE;87959
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;PR;350775
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;ES;197585
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;MG;1300880
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;RJ;636560
2021;10;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;SP;391802
2021;10;3017813592;LUCAS DIEGO BINATTI;CO;MS;20310
2021;10;3017813592;LUCAS DIEGO BINATTI;S ;PR;22720
2021;10;3017813592;LUCAS DIEGO BINATTI;SE;MG;124125
2021;10;3017813592;LUCAS DIEGO BINATTI;SE;RJ;3050
2021;10;3017813592;LUCAS DIEGO BINATTI;SE;SP;707108
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;GO;143585
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MS;7830
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MT;185143
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;N ;TO;400
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;AL;63570
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;BA;94110
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;CE;119380
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PB;5940
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PE;1080
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;PR;73280
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;RS;256171
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;SC;46038
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;MG;233135
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;RJ;358555
2021;10;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;SP;1467054
2021;10;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;GO;950
2021;10;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;MS;7000
2021;10;3027540339;EVOLUC LUBRIFICANTES LTDA;CO;MT;42520
2021;10;3027540339;EVOLUC LUBRIFICANTES LTDA;S ;SC;1000
2021;10;3027540339;EVOLUC LUBRIFICANTES LTDA;SE;MG;56390
2021;10;3027540339;EVOLUC LUBRIFICANTES LTDA;SE;SP;523127
2021;10;3028726412;TASA LUBRIFICANTES LTDA;CO;DF;127690
2021;10;3028726412;TASA LUBRIFICANTES LTDA;CO;GO;323355
2021;10;3028726412;TASA LUBRIFICANTES LTDA;CO;MS;44310
2021;10;3028726412;TASA LUBRIFICANTES LTDA;CO;MT;5655
2021;10;3028726412;TASA LUBRIFICANTES LTDA;N ;TO;72720
