Ano;Mês;Código do Produto;Descrição do Produto;Região do Produtor;UF do Produtor;Código da Operação;Descrição da Operação;Volume(L)
2021;1;620501002;CICLO DIESEL;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;2760449
2021;1;620501002;CICLO DIESEL;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-3116
2021;1;620501002;CICLO DIESEL;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;24843775
2021;1;620501002;CICLO DIESEL;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-4518676
2021;1;620501002;CICLO DIESEL;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2331848
2021;1;620501002;CICLO DIESEL;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-368069
2021;1;620501002;CICLO DIESEL;SUL;PR;1021004;PRODUÇÃO POR MISTURA;226901
2021;1;620501002;CICLO DIESEL;SUL;RS;1021004;PRODUÇÃO POR MISTURA;65016
2021;1;620502001;MOTORES 2 TEMPOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;1600
2021;1;620502001;MOTORES 2 TEMPOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;14364
2021;1;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1086016
2021;1;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-133352
2021;1;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;359972
2021;1;620502001;MOTORES 2 TEMPOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;7346
2021;1;620502001;MOTORES 2 TEMPOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;800
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;20080
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;939276
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;127914
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;4551067
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-26151
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;23436996
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-4178309
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;4219254
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-327870
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;544699
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;64320
2021;1;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;SC;1021004;PRODUÇÃO POR MISTURA;10440
2021;1;620601002;PULVERIZAÇÃO AGRÍCOLA;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;32000
2021;1;620601002;PULVERIZAÇÃO AGRÍCOLA;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;3068242
2021;1;620601002;PULVERIZAÇÃO AGRÍCOLA;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1387798
2021;1;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;184946
2021;1;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;1357920
2021;1;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;1241740
2021;1;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-156643
2021;1;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;7828939
2021;1;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1128806
2021;1;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;7866086
2021;1;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1852118
2021;1;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;473213
2021;1;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;269527
2021;1;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;SC;1021004;PRODUÇÃO POR MISTURA;28803
2021;2;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;1020
2021;2;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;142456
2021;2;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;205815
2021;2;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-3160
2021;2;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;3445057
2021;2;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-843569
2021;2;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;1244348
2021;2;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-224516
2021;2;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;10907
2021;2;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;108336
2021;2;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;SC;1021004;PRODUÇÃO POR MISTURA;480
2021;2;620101004;ISOLANTE TIPO A;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;3160
2021;2;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1621204
2021;2;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-181472
2021;2;620101004;ISOLANTE TIPO A;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;199950
2021;2;620101004;ISOLANTE TIPO A;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-79209
2021;2;620101005;ISOLANTE TIPO B;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;810203
2021;2;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;20200
2021;2;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;2559744
2021;2;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-549136
2021;2;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;70847
2021;2;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-51445
2021;2;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1035506
2021;2;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-135806
2021;2;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;11680
2021;2;620501001;CICLO OTTO;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;745600
2021;2;620501001;CICLO OTTO;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;227521
2021;2;620501001;CICLO OTTO;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;3974053
2021;2;620501001;CICLO OTTO;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-12180
2021;2;620501001;CICLO OTTO;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;27938773
2021;2;620501001;CICLO OTTO;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-8275291
2021;2;620501001;CICLO OTTO;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;8053043
2021;2;620501001;CICLO OTTO;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-975302
2021;2;620501001;CICLO OTTO;SUL;PR;1021004;PRODUÇÃO POR MISTURA;1077317
2021;2;620501001;CICLO OTTO;SUL;RS;1021004;PRODUÇÃO POR MISTURA;5760
2021;2;620501002;CICLO DIESEL;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;3580
2021;2;620501002;CICLO DIESEL;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;335086
2021;2;620501002;CICLO DIESEL;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;319375
2021;2;620501002;CICLO DIESEL;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;2830555
2021;2;620501002;CICLO DIESEL;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-65279
2021;2;620501002;CICLO DIESEL;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;25671021
2021;2;620501002;CICLO DIESEL;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-5119155
2021;2;620501002;CICLO DIESEL;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2669638
2021;2;620501002;CICLO DIESEL;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-382235
2021;2;620501002;CICLO DIESEL;SUL;PR;1021004;PRODUÇÃO POR MISTURA;365412
2021;2;620501002;CICLO DIESEL;SUL;RS;1021004;PRODUÇÃO POR MISTURA;44720
2021;2;620502001;MOTORES 2 TEMPOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;6420
2021;2;620502001;MOTORES 2 TEMPOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;18312
2021;2;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1112639
2021;2;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-103127
2021;2;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;367764
2021;2;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-7686
2021;2;620502001;MOTORES 2 TEMPOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;8960
2021;2;620502001;MOTORES 2 TEMPOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;1424
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;10300
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;936253
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;301509
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;4159293
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-51278
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;25476264
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-4736891
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;3546711
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-444941
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;625126
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;56945
2021;2;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;SC;1021004;PRODUÇÃO POR MISTURA;9205
2021;2;620601002;PULVERIZAÇÃO AGRÍCOLA;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;3195285
2021;2;620601002;PULVERIZAÇÃO AGRÍCOLA;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1650851
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;CENTRO OESTE;MS;1021004;PRODUÇÃO POR MISTURA;1224
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;44805
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;1456440
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;1200090
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-245648
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;8793769
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1427710
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;8232124
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-2284341
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;392508
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;456945
2021;2;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;SC;1021004;PRODUÇÃO POR MISTURA;5871
2021;3;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;196409
2021;3;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;105837
2021;3;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-5430
2021;3;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;4733751
2021;3;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-998155
2021;3;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;1506450
2021;3;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-218439
2021;3;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;5396
2021;3;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;88181
2021;3;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;SC;1021004;PRODUÇÃO POR MISTURA;1000
2021;3;620101004;ISOLANTE TIPO A;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;7000
2021;3;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1381889
2021;3;620101004;ISOLANTE TIPO A;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-230551
2021;3;620101004;ISOLANTE TIPO A;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;188228
2021;3;620101004;ISOLANTE TIPO A;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-107893
2021;3;620101005;ISOLANTE TIPO B;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;1011151
2021;3;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;20400
2021;3;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;2267778
2021;3;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-455239
2021;3;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;141544
2021;3;620301001;ÓLEOS LUBRIFICANTES MARÍTIMOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-152811
2021;3;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1136532
2021;3;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-183867
2021;3;620401001;ÓLEOS LUBRIFICANTES FERROVIÁRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;48400
2021;3;620501001;CICLO OTTO;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;656468
2021;3;620501001;CICLO OTTO;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;249949
2021;3;620501001;CICLO OTTO;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;4315221
2021;3;620501001;CICLO OTTO;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-16032
2021;3;620501001;CICLO OTTO;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;31159125
2021;3;620501001;CICLO OTTO;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-9606119
2021;3;620501001;CICLO OTTO;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;9415894
2021;3;620501001;CICLO OTTO;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1159212
2021;3;620501001;CICLO OTTO;SUL;PR;1021004;PRODUÇÃO POR MISTURA;1522799
2021;3;620501001;CICLO OTTO;SUL;RS;1021004;PRODUÇÃO POR MISTURA;15072
2021;3;620501002;CICLO DIESEL;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;447519
2021;3;620501002;CICLO DIESEL;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;207889
2021;3;620501002;CICLO DIESEL;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;2789969
2021;3;620501002;CICLO DIESEL;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-13072
2021;3;620501002;CICLO DIESEL;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;28609041
2021;3;620501002;CICLO DIESEL;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-5495597
2021;3;620501002;CICLO DIESEL;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;3442649
2021;3;620501002;CICLO DIESEL;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-355106
2021;3;620501002;CICLO DIESEL;SUL;PR;1021004;PRODUÇÃO POR MISTURA;441661
2021;3;620501002;CICLO DIESEL;SUL;RS;1021004;PRODUÇÃO POR MISTURA;178968
2021;3;620502001;MOTORES 2 TEMPOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;4708
2021;3;620502001;MOTORES 2 TEMPOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;7460
2021;3;620502001;MOTORES 2 TEMPOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;7068
2021;3;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;1577869
2021;3;620502001;MOTORES 2 TEMPOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-203204
2021;3;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;614555
2021;3;620502001;MOTORES 2 TEMPOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-11345
2021;3;620502001;MOTORES 2 TEMPOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;4720
2021;3;620502001;MOTORES 2 TEMPOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;1040
2021;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;1031516
2021;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;185504
2021;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;5525853
2021;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-140099
2021;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;32519800
2021;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-5635984
2021;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;5184673
2021;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-450232
2021;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;753565
2021;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;121875
2021;3;620503001;TRANSMISSÕES E SISTEMAS HIDRÁULICOS;SUL;SC;1021004;PRODUÇÃO POR MISTURA;12645
2021;3;620601002;PULVERIZAÇÃO AGRÍCOLA;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;2667997
2021;3;620601002;PULVERIZAÇÃO AGRÍCOLA;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1210788
2021;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;142624
2021;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;NORTE;AM;1021004;PRODUÇÃO POR MISTURA;1868060
2021;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;1509270
2021;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;MG;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1007130
2021;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;13177263
2021;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-2002619
2021;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;9244438
2021;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-2801494
2021;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;481476
2021;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;807625
2021;3;620601004;OUTROS ÓLEOS LUBRIFICANTES ACABADOS;SUL;SC;1021004;PRODUÇÃO POR MISTURA;6259
2021;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;NORDESTE;BA;1021004;PRODUÇÃO POR MISTURA;153865
2021;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;MG;1021004;PRODUÇÃO POR MISTURA;206061
2021;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1021004;PRODUÇÃO POR MISTURA;4056205
2021;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;RJ;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-1132464
2021;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1021004;PRODUÇÃO POR MISTURA;1132472
2021;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUDESTE;SP;1022015;SAÍDA PARA PRODUÇÃO POR MISTURA;-252376
2021;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;PR;1021004;PRODUÇÃO POR MISTURA;2280
2021;4;620101002;ENGRENAGENS E SISTEMAS CIRCULATÓRIOS;SUL;RS;1021004;PRODUÇÃO POR MISTURA;116478
